corpus_item_id,sheet_row,corpus_link,corpus_id,corpus_file_name,task_link,task_id,task_dir,item_id,task,answer,assessment_stage,audio_file (old),audio_file link,block_index,chance_level,d,difficulty_old,image,item,item_link,item_uid,orig_item_num,prompt,randomize,required_selections,response_alternatives,source,time_limit,trial_num,trial_type,audio_file,row,item_uid sheet,a,g,u,trial_attributes,notes,form_construct,num_cards,num_dimensions,Last Modified,item_uid_check,item_key,group,entry,item_uid_temp,task_id_temp,corpus_id_temp,item_task (from item_link),tom_scenario,task_item_link,corpus_short_name,downex,registry_parameters (from item_link),corpus_registry_version,inferred_parameters,difficulty_inferred,difficulty,discrimination,block_threshold,last_modified,corpus_language,registry_parameter_helper,registry_parameter,discrimination_registry,difficulty_registry,item_uid_language,corpus_active,story_group
vocab-en-US-v1 mischievous,vocab-en-US-v1_163,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,mischievous,vocab,mischievous,test_response,vocab-item-160,vocab-item-160,1,0.25,0.28740000,,,mischievous,vocab_word_mischievous,vocab_word_mischievous,,,,,"irritated,headaches,suprised",dutch,,,test,vocab-item-160,163,vocab__mischievous,,,,,,,,,3/31/2026 9:10am,0,"test mischievous mischievous irritated,headaches,suprised",word,mischievous,,,,vocab,,mischievous,vocab-en-US-v1,,"vocab_word_mischievous v1_6 es-CO,vocab_word_mischievous v1_6 de-DE,vocab_word_mischievous v1_6 en-US",v1_6,,,1.1619,1,,3/31/2026 9:10am,en-US,vocab_word_mischievous v1_6 en-US,vocab_word_mischievous v1_6 en-US,1.000,1.162,vocab_word_mischievous-en-US,1 checked out of 1,
vocab-en-US-v1 skimmer,vocab-en-US-v1_164,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,skimmer,vocab,skimmer,test_response,vocab-item-161,vocab-item-161,1,0.25,4.55040000,,,skimmer,vocab_word_skimmer,vocab_word_skimmer,,,,,"pastaspoon,spatula,strainer",dutch,,,test,vocab-item-161,164,vocab__skimmer,,,,,,,,,6/1/2026 3:17pm,0,"test skimmer skimmer pastaspoon,spatula,strainer",word,skimmer,,,,vocab,,skimmer,vocab-en-US-v1,,"vocab_word_skimmer v1_6 es-CO,vocab_word_skimmer v1_6 de-DE,vocab_word_skimmer v1_6 en-US",v1_6,,,4.9498,1,,6/1/2026 3:17pm,en-US,vocab_word_skimmer v1_6 en-US,vocab_word_skimmer v1_6 en-US,1.000,4.950,vocab_word_skimmer-en-US,1 checked out of 1,
vocab-en-US-v1 sedentary,vocab-en-US-v1_165,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,sedentary,vocab,sedentary,test_response,vocab-item-162,vocab-item-162,1,0.25,1.39890000,,,sedentary,vocab_word_sedentary,vocab_word_sedentary,,,,,"proposal,effort,tripod",dutch,,,test,vocab-item-162,165,vocab__sedentary,,,,,,,,,3/31/2026 9:10am,0,"test sedentary sedentary proposal,effort,tripod",word,sedentary,,,,vocab,,sedentary,vocab-en-US-v1,,"vocab_word_sedentary v1_6 es-CO,vocab_word_sedentary v1_6 de-DE,vocab_word_sedentary v1_6 en-US",v1_6,,,1.8515,1,,3/31/2026 9:10am,en-US,vocab_word_sedentary v1_6 en-US,vocab_word_sedentary v1_6 en-US,1.000,1.852,vocab_word_sedentary-en-US,1 checked out of 1,
vocab-en-US-v1 suede,vocab-en-US-v1_166,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,suede,vocab,suede,test_response,vocab-item-163,vocab-item-163,1,0.25,,,,suede,vocab_word_suede,vocab_word_suede,,,,,"jeans,cotton,silk",dutch,,,test,vocab-item-163,166,vocab__suede,,,,,,,,,3/31/2026 9:12am,0,"test suede suede jeans,cotton,silk",word,suede,,,,vocab,,suede,vocab-en-US-v1,,vocab_word_suede v1_6 de-DE,v1_6,vocab_word_suede-en-US,5.000,5.0000,,,3/31/2026 9:12am,en-US,vocab_word_suede v1_6 en-US,,,,vocab_word_suede-en-US,1 checked out of 1,
vocab-en-US-v1 turnstile,vocab-en-US-v1_167,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,turnstile,vocab,turnstile,test_response,vocab-item-164,vocab-item-164,1,0.25,,,,turnstile,vocab_word_turnstile,vocab_word_turnstile,,,,,"wiper,scalpel,weathervane",dutch,,,test,vocab-item-164,167,vocab__turnstile,,,,,,,,,3/31/2026 9:10am,0,"test turnstile turnstile wiper,scalpel,weathervane",word,turnstile,,,,vocab,,turnstile,vocab-en-US-v1,,"vocab_word_turnstile v1_6 de-DE,vocab_word_turnstile v1_6 en-US",v1_6,,,3.4676,1,,3/31/2026 9:10am,en-US,vocab_word_turnstile v1_6 en-US,vocab_word_turnstile v1_6 en-US,1.000,3.468,vocab_word_turnstile-en-US,1 checked out of 1,
vocab-en-US-v1 triad,vocab-en-US-v1_168,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,triad,vocab,triad,test_response,vocab-item-165,vocab-item-165,1,0.25,2.19040000,,,triad,vocab_word_triad,vocab_word_triad,,,,,"duo,myriad,quartet",dutch,,,test,vocab-item-165,168,vocab__triad,,,,,,,,,3/31/2026 9:10am,0,"test triad triad duo,myriad,quartet",word,triad,,,,vocab,,triad,vocab-en-US-v1,,"vocab_word_triad v1_6 es-CO,vocab_word_triad v1_6 de-DE,vocab_word_triad v1_6 en-US",v1_6,,,0.9866,1,,3/31/2026 9:10am,en-US,vocab_word_triad v1_6 en-US,vocab_word_triad v1_6 en-US,1.000,0.987,vocab_word_triad-en-US,1 checked out of 1,
vocab-en-US-v1 dredging,vocab-en-US-v1_169,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,dredging,vocab,dredging,test_response,vocab-item-166,vocab-item-166,1,0.25,1.88840000,,,dredging,vocab_word_dredging,vocab_word_dredging,,,,,"mow,deforestation,saltextraction",dutch,,,test,vocab-item-166,169,vocab__dredging,,,,,,,,,3/31/2026 9:10am,0,"test dredging dredging mow,deforestation,saltextraction",word,dredging,,,,vocab,,dredging,vocab-en-US-v1,,"vocab_word_dredging v1_6 es-CO,vocab_word_dredging v1_6 de-DE,vocab_word_dredging v1_6 en-US",v1_6,,,2.6335,1,,3/31/2026 9:10am,en-US,vocab_word_dredging v1_6 en-US,vocab_word_dredging v1_6 en-US,1.000,2.634,vocab_word_dredging-en-US,1 checked out of 1,
vocab-en-US-v1 urban,vocab-en-US-v1_170,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,urban,vocab,urban,test_response,vocab-item-167,vocab-item-167,1,0.25,2.91180000,,,urban,vocab_word_urban,vocab_word_urban,,,,,"village,maritime,rural",dutch,,,test,vocab-item-167,170,vocab__urban,,,,,,,,,3/31/2026 9:10am,0,"test urban urban village,maritime,rural",word,urban,,,,vocab,,urban,vocab-en-US-v1,,"vocab_word_urban v1_6 es-CO,vocab_word_urban v1_6 de-DE,vocab_word_urban v1_6 en-US",v1_6,,,0.5957,1,,3/31/2026 9:10am,en-US,vocab_word_urban v1_6 en-US,vocab_word_urban v1_6 en-US,1.000,0.596,vocab_word_urban-en-US,1 checked out of 1,
vocab-en-US-v1 steam,vocab-en-US-v1_171,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,steam,vocab,steam,test_response,vocab-item-168,vocab-item-168,1,0.25,-1.43230000,,,steam,vocab_word_steam,vocab_word_steam,,,,,"pottery,rust,blacksmith",dutch,,,test,vocab-item-168,171,vocab__steam,,,,,,,,,3/31/2026 9:10am,0,"test steam steam pottery,rust,blacksmith",word,steam,,,,vocab,,steam,vocab-en-US-v1,,"vocab_word_steam v1_6 es-CO,vocab_word_steam v1_6 de-DE,vocab_word_steam v1_6 en-US",v1_6,,,-1.1130,1,,3/31/2026 9:10am,en-US,vocab_word_steam v1_6 en-US,vocab_word_steam v1_6 en-US,1.000,-1.113,vocab_word_steam-en-US,1 checked out of 1,
vocab-en-US-v1 vertebra,vocab-en-US-v1_172,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,vertebra,vocab,vertebra,test_response,vocab-item-169,vocab-item-169,1,0.25,1.18650000,,,vertebra,vocab_word_vertebra,vocab_word_vertebra,,,,,"leg,hip,skull",dutch,,,test,vocab-item-169,172,vocab__vertebra,,,,,,,,,3/31/2026 9:10am,0,"test vertebra vertebra leg,hip,skull",word,vertebra,,,,vocab,,vertebra,vocab-en-US-v1,,"vocab_word_vertebra v1_6 es-CO,vocab_word_vertebra v1_6 de-DE,vocab_word_vertebra v1_6 en-US",v1_6,,,2.0517,1,,3/31/2026 9:10am,en-US,vocab_word_vertebra v1_6 en-US,vocab_word_vertebra v1_6 en-US,1.000,2.052,vocab_word_vertebra-en-US,1 checked out of 1,
vocab-en-US-v1 bandage,vocab-en-US-v1_173,vocab-en-US-v1,vocab-en-US-v1,vocab-item-bank-en-US,vocab,vocab,levante-vocabulary-dev,bandage,vocab,bandage,test_response,vocab-item-170,vocab-item-170,1,0.25,-3.11420000,,,bandage,vocab_word_bandage,vocab_word_bandage,,,,,"stretcher,bagbinder,mop",dutch,,,test,vocab-item-170,173,vocab__bandage,,,,,,,,,3/31/2026 9:10am,0,"test bandage bandage stretcher,bagbinder,mop",word,bandage,,,,vocab,,bandage,vocab-en-US-v1,,"vocab_word_bandage v1_6 es-CO,vocab_word_bandage v1_6 de-DE,vocab_word_bandage v1_6 en-US",v1_6,,,-3.7016,1,,3/31/2026 9:10am,en-US,vocab_word_bandage v1_6 en-US,vocab_word_bandage v1_6 en-US,1.000,-3.702,vocab_word_bandage-en-US,1 checked out of 1,
